"('date',_'')","('close',_'005930.ks')","('high',_'005930.ks')","('low',_'005930.ks')","('open',_'005930.ks')","('volume',_'005930.ks')"
2003-10-17,6435.35595703125,6634.6811415410675,6399.762174083068,6535.018549286158,36790000
2003-10-20,6520.7783203125,6549.253334811681,6385.522001441389,6385.522001441389,28190000
2003-10-21,6577.72802734375,6670.271819936248,6506.540494580289,6577.728027343749,34390000
2003-10-22,6691.630859375,6705.868371841756,6513.661953540559,6620.443297041224,29480000
2003-10-23,6371.28662109375,6577.73054512919,6335.69284108764,6535.018009121858,35460000
2003-10-24,6221.7900390625,6399.758861690146,6186.196274536971,6371.283850069723,30240000
2003-10-27,6378.404296875,6378.404296875,6200.435426984514,6228.910446166992,23240000
2003-10-28,6577.72802734375,6613.321793725479,6335.690415947984,6385.521688882406,32095000
2003-10-29,6648.91552734375,6748.578072721493,6641.796774102482,6705.865553273889,34570000
2003-10-30,6705.8671875,6720.10469745223,6634.679637738854,6691.62967754777,20885000
2003-10-31,6691.630859375,6769.937177942154,6599.08702834109,6762.818421708777,24580000
2003-11-03,6755.69775390625,6762.816508125329,6641.797686400982,6691.628965934537,18040000
2003-11-04,6819.765625,6898.071910882046,6748.5780923799575,6834.003131524008,40790000
2003-11-05,6834.0029296875,6841.121682739257,6720.102880859375,6748.577893066406,29740000
2003-11-06,6620.443359375,6841.124804687501,6606.205846774194,6834.0060483870975,32325000
2003-11-07,6791.291015625,6791.291015625,6663.153449292452,6691.628464033019,18955000
2003-11-10,6634.68017578125,6755.699020189277,6542.136353586877,6705.867731315384,26360000
2003-11-11,6563.4912109375,6570.6099649623775,6449.591146539452,6492.30367068872,25245000
2003-11-12,6691.630859375,6691.630859375,6513.661953540559,6549.255734707447,15265000
2003-11-13,6791.291015625,6812.6472766804245,6698.74721771816,6805.528522995282,26885000
2003-11-14,6677.39013671875,6812.646440127764,6677.39013671875,6748.577664828757,19070000
2003-11-17,6563.4912109375,6627.559997161402,6463.828654589208,6620.441243136524,25245000
2003-11-18,6641.79541015625,6656.032913714999,6520.776629906887,6520.776629906887,14070000
2003-11-19,6499.42236328125,6556.372394941984,6442.472331620515,6492.303609323658,37555000
2003-11-20,6392.642578125,6499.423912948914,6371.286311160216,6449.59262336442,32565000
2003-11-21,6492.3046875,6527.898463199013,6349.9295847039475,6371.285850123355,32800000
2003-11-24,6314.3349609375,6499.422569713572,6292.978698386415,6470.9475529787915,21840000
2003-11-25,6428.236328125,6456.711350619463,6349.930016265227,6421.1175725013845,23760000
2003-11-26,6478.0654296875,6499.421689345811,6392.6403910542585,6442.471663590316,18815000
2003-11-27,6485.1865234375,6506.542790803375,6413.998965551249,6478.067767648875,13295000
2003-11-28,6620.443359375,6648.918384576613,6499.424502268145,6499.424502268145,18225000
2003-12-01,6634.68017578125,6691.630220208557,6556.373864693703,6620.442664674423,17665000
2003-12-02,6670.271484375,6698.746496047892,6641.796472702108,6684.508990211446,19415000
2003-12-03,6705.8671875,6769.935982285032,6641.798392714968,6691.62967754777,17055000
2003-12-04,6563.4912109375,6691.628783385303,6563.4912109375,6663.153767285791,21545000
2003-12-05,6428.236328125,6556.373929350083,6399.761305630537,6556.373929350083,28375000
2003-12-08,6406.880859375,6449.5933984375,6278.743242187499,6428.237128906249,28845000
2003-12-09,6335.6923828125,6463.829981566011,6321.454871839887,6392.64242670295,19600000
2003-12-10,6449.58935546875,6449.58935546875,6207.551785837472,6228.908041981408,52095000
2003-12-11,6442.47314453125,6570.610731936291,6442.47314453125,6449.5918993870855,50760000
2003-12-12,6478.0654296875,6584.846727979052,6449.590416809752,6549.252961881868,21495000
2003-12-15,6563.4912109375,6613.322489111646,6513.659932763354,6549.253702887744,22075000
2003-12-16,6463.82861328125,6520.778645116327,6392.641073487403,6421.116089404943,24525000
2003-12-17,6300.0986328125,6499.423787296963,6292.979877295198,6478.067520745057,38820000
2003-12-18,6300.0986328125,6321.454899364407,6228.911077639477,6300.0986328125,39130000
2003-12-19,6385.5234375,6435.354724080268,6314.335885242475,6342.810906145485,23530000
2003-12-22,6292.97900390625,6378.404058257919,6278.741494847639,6278.741494847639,22260000
2003-12-23,6292.97900390625,6357.047794670002,6292.97900390625,6321.454022023473,22600000
2003-12-24,6250.26611328125,6357.047425011568,6200.434834473768,6335.691162665504,29335000
2003-12-25,6250.26611328125,6250.26611328125,6250.26611328125,6250.26611328125,0
2003-12-26,6285.859375,6292.978128539071,6250.265607304643,6250.265607304643,21955000
2003-12-29,6264.5029296875,6300.096696333451,6236.027916370738,6264.5029296875,18440000
2003-12-30,6421.1171875,6463.829718680709,6335.692125138581,6378.404656319291,22430000
2003-12-31,6421.1171875,6421.1171875,6421.1171875,6421.1171875,0
2004-01-01,6421.1171875,6421.1171875,6421.1171875,6421.1171875,0
2004-01-02,6392.642578125,6449.59262336442,6357.048799850361,6421.11760074471,18940000
2004-01-05,6513.662109375,6513.662109375,6371.286981301229,6392.643250512295,22385000
2004-01-06,6549.251953125,6648.914482846468,6527.895696756114,6648.914482846468,22405000
2004-01-07,6620.443359375,6677.393409778226,6577.730821572581,6599.08709047379,19970000
2004-01-08,6677.39013671875,6798.408934505763,6670.271383907749,6705.865147962752,37520000
2004-01-09,7232.65380859375,7289.603838582678,6805.528583676796,6834.00359867126,73480000
2004-01-12,7189.94091796875,7261.128451810025,7090.278370590965,7189.94091796875,33995000
2004-01-13,7161.46630859375,7246.891354024291,7118.753785878479,7232.653846452535,22040000
2004-01-14,7040.44970703125,7111.637267264124,6990.618414868238,6990.618414868238,28740000
2004-01-15,7068.921875,7118.753147029204,6983.49683723565,7047.565615558912,31625000
2004-01-16,7204.1806640625,7218.4181752563,7118.755596899704,7132.993108093504,27745000
2004-01-19,7417.740234375,7460.452750119961,7218.415160898512,7246.890171395153,26945000
2004-01-20,7488.92919921875,7545.879231151973,7332.316611402388,7417.741659302222,20150000
2004-01-21,7488.92919921875,7488.92919921875,7488.92919921875,7488.92919921875,0
2004-01-22,7488.92919921875,7488.92919921875,7488.92919921875,7488.92919921875,0
2004-01-23,7488.92919921875,7488.92919921875,7488.92919921875,7488.92919921875,0
2004-01-26,7759.44140625,7901.8164779243125,7617.066334575688,7716.728884747707,73785000
2004-01-27,7617.06689453125,7887.579550598715,7545.879353460865,7887.579550598715,34810000
2004-01-28,7659.779296875,7802.154376742566,7574.354248954461,7659.779296875,29185000
2004-01-29,7588.59130859375,7702.491365758385,7517.403772865854,7702.491365758385,23660000
2004-01-30,7460.4541015625,7602.829179836593,7417.741578080271,7588.591672009184,21515000
2004-02-02,7545.88134765625,7545.881347656251,7403.506227889152,7460.456275795991,12645000
2004-02-03,7360.79345703125,7460.456037687379,7318.080922464337,7332.318433986641,22930000
2004-02-04,7246.89208984375,7360.7921619827475,7246.89208984375,7318.079634930624,18560000
2004-02-05,7289.6064453125,7332.318983078002,7161.468832015991,7189.943857192993,18245000
2004-02-06,7503.16455078125,7617.064581912655,7318.0770001927185,7346.55200797557,34875000
2004-02-09,7730.966796875,7773.67932061464,7617.066733569291,7631.304241482504,22635000
2004-02-10,7773.67822265625,7830.6282462654535,7659.778175437844,7787.915728558551,20570000
2004-02-11,7887.58056640625,7958.768116644574,7802.1555061202625,7830.630526215592,30435000
2004-02-12,7816.3916015625,7973.00418374317,7773.6790791495905,7973.00418374317,28550000
2004-02-13,7901.8193359375,7901.8193359375,7716.731675816441,7759.444212767455,16760000
2004-02-16,8015.71923828125,8058.431774186834,7844.869094658915,7901.819142533027,31250000
2004-02-17,7973.00830078125,8129.62096383231,7916.058241489955,7987.245815604074,18220000
2004-02-18,7816.3916015625,8086.9042435109295,7816.3916015625,8015.716706156079,18650000
2004-02-19,7901.8193359375,7901.8193359375,7759.444212767455,7844.869286669482,18885000
2004-02-20,7816.3916015625,7887.57913891735,7745.204064207651,7787.91658662056,18165000
2004-02-23,7787.91796875,7859.105518738574,7674.017888768281,7759.44294875457,19085000
2004-02-24,7560.11962890625,7745.207303436911,7531.644602055379,7688.257249735169,30425000
2004-02-25,7474.6923828125,7531.642420014881,7431.9798549107145,7517.404910714286,24540000
2004-02-26,7488.92919921875,7574.354247118584,7446.216675268834,7503.1667072020555,17225000
2004-02-27,7759.44140625,7759.441406250001,7403.503727064221,7403.503727064221,20965000
2004-03-01,7759.44140625,7759.441406250001,7759.441406250001,7759.441406250001,0
2004-03-02,7887.58056640625,7944.530606596909,7816.393016167927,7901.818076453916,24930000
2004-03-03,7887.58056640625,7958.768116644574,7859.105546310921,7901.818076453916,17960000
2004-03-04,8101.142578125,8101.142578125,7859.104926405975,7887.579944255272,21405000
2004-03-05,8029.95556640625,8129.618135492853,8029.955566406251,8129.618135492853,21440000
2004-03-08,7816.3916015625,8015.716706156079,7787.91658662056,7987.24169121414,20235000
2004-03-09,7674.015625,7759.440659786642,7617.065601808906,7688.253130797774,17675000
2004-03-10,7560.11962890625,7716.732276586041,7545.882115480815,7659.782222884299,22620000
2004-03-11,7588.59130859375,7702.491365758385,7517.403772865854,7531.641280011433,46135000
2004-03-12,7460.4541015625,7588.591672009184,7218.416468496541,7545.879148526956,46065000
2004-03-15,7474.6923828125,7588.592457217263,7474.692382812501,7574.354947916667,18220000
2004-03-16,7517.40185546875,7517.40185546875,7318.076806270715,7360.789316813151,19705000
2004-03-17,7759.44140625,7787.916420584863,7574.353813073395,7602.828827408258,21170000
2004-03-18,7745.20703125,7802.157082950367,7645.544440774356,7802.157082950367,22035000
2004-03-19,7901.8193359375,7901.8193359375,7688.256651182432,7702.494163499437,17055000
2004-03-22,7745.20703125,7887.582160500919,7702.494492474723,7830.632108800551,20000000
2004-03-23,7702.4931640625,7745.205695471349,7574.355569835951,7617.0681012448,19105000
2004-03-24,7716.72802734375,7759.4405441002655,7617.065488245215,7688.25301617274,21040000
2004-03-25,7617.06689453125,7787.916993100176,7560.116861674942,7759.441976672021,23440000
2004-03-26,7759.44140625,7887.578970756881,7730.966391915138,7787.916420584863,42705000
2004-03-29,7901.8193359375,7987.244409839526,7802.156749718468,7816.394262035473,24570000
2004-03-30,7973.00830078125,8044.195874895368,7930.295756312778,8001.483330426897,20140000
2004-03-31,8143.8544921875,8143.854492187501,8015.716921506229,8086.904460773602,29890000
2004-04-01,8186.5654296875,8186.5654296875,8086.9028940217395,8115.377904211957,19785000
2004-04-02,8044.1923828125,8243.517503802545,8044.1923828125,8229.279995160397,20525000
2004-04-05,8044.1923828125,8044.1923828125,8044.1923828125,8044.1923828125,0
2004-04-06,8471.318359375,8471.318359375,8286.230731355043,8314.70575105042,41690000
2004-04-07,8542.5048828125,8642.167439778646,8414.367309570312,8471.317342122396,27205000
2004-04-08,8613.6943359375,8613.6943359375,8499.79424554494,8613.6943359375,21400000
2004-04-09,8471.318359375,8542.505908613446,8400.130810136556,8528.268398765757,16065000
2004-04-12,8684.8798828125,8741.829914830942,8457.079754738728,8471.31726274334,21795000
2004-04-13,8770.3046875,8855.729733157468,8713.354657061689,8756.067179890422,30255000
2004-04-14,8756.0634765625,8770.300978150406,8656.400965447156,8770.300978150406,40205000
2004-04-15,8756.0634765625,8756.0634765625,8756.0634765625,8756.0634765625,0
2004-04-16,8457.08203125,8684.88222064394,8428.607007575758,8684.88222064394,55345000
2004-04-19,8528.2666015625,8528.2666015625,8414.366546783702,8471.3165741731,38710000
2004-04-20,8756.0634765625,8756.0634765625,8528.263451155997,8642.163463859248,34160000
2004-04-21,8898.443359375,8926.918378125,8656.4057,8727.593246875,43295000
2004-04-22,8827.2529296875,8983.865481665827,8784.540415511592,8898.440453314011,36920000
2004-04-23,9069.2919921875,9069.2919921875,8855.729386406005,8898.441907562303,36010000
2004-04-26,8912.6796875,9083.52977735623,8912.6796875,9069.29226986821,28090000
2004-04-27,8798.7802734375,8955.392867301274,8756.06774783829,8912.680341702064,35100000
2004-04-28,8570.98046875,8813.01812318314,8556.742959665698,8798.780614098838,39765000
2004-04-29,8200.802734375,8400.127800835504,8143.852715386285,8328.94027709961,60840000
2004-04-30,7930.29052734375,8129.615603434976,7816.39048386305,7973.003043649013,69125000
2004-05-03,7916.0537109375,7987.24124430924,7773.678644194019,7930.291217611848,38245000
2004-05-04,7901.8193359375,8029.95694679054,7830.631774352477,7916.056848254504,47555000
2004-05-05,7901.8193359375,7901.8193359375,7901.8193359375,7901.8193359375,0
2004-05-06,7517.40185546875,7830.626932779948,7488.926848440459,7802.1519257516575,58090000
2004-05-07,7688.255859375,7688.255859375,7375.0306206597215,7474.693196614583,45745000
2004-05-10,7246.89208984375,7602.829815278119,7004.854436548379,7545.87977920862,50775000
2004-05-11,7132.9921875,7346.554827844311,7104.517168787425,7246.8922623502995,52660000
2004-05-12,7474.6923828125,7545.879929315477,7275.367252604167,7332.317289806548,45270000
2004-05-13,7218.41552734375,7474.690634823409,7218.415527343749,7403.503104967948,38605000
2004-05-14,6997.7373046875,7346.556356497966,6912.3122307747335,7275.368794903993,53855000
2004-05-17,6520.7783203125,7004.853566798581,6520.7783203125,6947.903537800218,54650000
2004-05-18,6741.4599609375,6805.528746205121,6378.403511087645,6413.997280680768,54350000
2004-05-19,7118.7509765625,7204.17598828125,6812.644684570312,6819.763435546875,41465000
2004-05-20,7040.44970703125,7246.8936317065845,6933.668366681939,7061.805975101112,41540000
2004-05-21,7147.22802734375,7147.22802734375,7026.209226083945,7111.634262267336,22495000
2004-05-24,7275.3681640625,7332.318208399584,7204.180608641145,7318.080697315313,19995000
2004-05-25,7004.85400390625,7161.4665934244795,6997.735249837239,7147.229085286458,27125000
2004-05-26,7004.85400390625,7004.85400390625,7004.85400390625,7004.85400390625,0
2004-05-27,7204.1806640625,7303.843242419096,7189.943152868701,7275.368220031498,28035000
2004-05-28,7403.50390625,7403.503906250001,7261.1288311298085,7346.553876201923,25515000
2004-05-31,7204.1806640625,7375.030798388093,7111.636841302804,7360.793287194294,23875000
2004-06-01,7332.31591796875,7360.790931242415,7204.178358237257,7232.653371510923,15500000
2004-06-02,7147.22802734375,7275.3655816188375,7104.5155092520545,7261.128075588272,25795000
2004-06-03,6741.4599609375,7218.416473485348,6741.4599609375,7161.466442136351,51000000
2004-06-04,6848.2421875,6855.360942372661,6648.9170510654885,6762.817129028067,33960000
2004-06-07,7061.80322265625,7076.04072915354,6955.021923926569,7004.853196667086,28310000
2004-06-08,7090.28125,7218.418862951808,7061.806224899598,7189.943837851406,20680000
2004-06-09,6876.7177734375,7189.943013635481,6841.123996142274,7175.705502717391,28850000
2004-06-10,6663.154296875,6819.766897869925,6620.44176933093,6762.816861144498,55930000
2004-06-11,6214.67333984375,6670.2736763271405,6164.842053040878,6663.1549210695875,72110000
2004-06-14,6100.7705078125,6321.451821397316,6072.295499608008,6122.126763965869,46480000
2004-06-15,6243.14794921875,6243.14794921875,5993.9915316330535,6122.129117819984,39720000
2004-06-16,6207.55419921875,6428.235598502903,6186.197934771896,6264.504237743693,37445000
2004-06-17,6292.97900390625,6292.97900390625,6107.891386144302,6257.385231259722,36855000
2004-06-18,6200.43505859375,6321.453882929104,6093.6537430037315,6193.316304221082,26215000
2004-06-21,6349.9296875,6392.642219030269,6221.792092909192,6264.504624439462,30140000
2004-06-22,6321.45556640625,6328.574322674725,6200.436709842166,6292.980541332348,21445000
2004-06-23,6392.642578125,6463.8301346742755,6314.336265920796,6406.880089434855,28555000
2004-06-24,6684.51220703125,6727.224745095347,6535.0183238069085,6577.730861871006,36185000
2004-06-25,6862.47998046875,6876.717490801673,6712.986121973062,6755.69865297183,30360000
2004-06-28,6663.154296875,6834.004407051282,6613.323014740251,6834.004407051282,26850000
2004-06-29,6705.8671875,6741.460962380573,6520.779558121019,6549.254578025478,23050000
2004-06-30,6791.291015625,6826.884784050707,6684.5097103478765,6755.697247199292,25990000
2004-07-01,6620.443359375,6798.412266885081,6613.324603074597,6777.055997983872,25615000
2004-07-02,6321.45556640625,6478.068204312711,6278.743028795397,6478.068204312711,35895000
2004-07-05,6307.2197265625,6357.051033657238,6171.96332159107,6321.457242875283,27500000
2004-07-06,6278.7412109375,6357.047507219033,6214.6724230707905,6214.6724230707905,22855000
2004-07-07,6221.7900390625,6221.7900390625,5979.752440288901,6050.93996933996,37500000
2004-07-08,5979.75244140625,6150.602511160714,5972.6336884998145,6079.414982096355,55340000
2004-07-09,6036.70263671875,6058.058896046764,5944.158846297354,5951.277599406692,38780000
2004-07-12,6022.4677734375,6115.01160447141,6008.230260970745,6065.180310837766,33385000
2004-07-13,6171.95947265625,6171.95947265625,6008.228137164793,6072.296920617972,25770000
2004-07-14,5951.27734375,6157.721175052333,5929.921085339414,6115.008658231161,30450000
2004-07-15,5816.0234375,5965.517307986535,5687.885834225825,5922.804773561811,57275000
2004-07-16,6022.4677734375,6022.4677734375,5687.88623046875,5751.955036569149,48085000
2004-07-19,6072.296875,6086.534382327081,5894.328033411489,5908.56554073857,24125000
2004-07-20,5937.041015625,6022.466066209533,5937.041015625,5965.516032486511,20245000
2004-07-21,6115.009765625,6143.48478199578,6050.940978790745,6072.29724106883,23740000
2004-07-22,5944.1611328125,5958.398644507859,5887.211086031063,5944.1611328125,31100000
2004-07-23,5951.27734375,6001.108613374701,5915.6835797323565,5937.039838142943,19550000
2004-07-26,5951.27734375,5986.8711077676435,5837.377298893541,5837.377298893541,16385000
2004-07-27,5979.75244140625,5993.989947219122,5837.37738327753,5894.327406529018,20840000
2004-07-28,6022.4677734375,6115.01160447141,5993.99274850399,6079.417823304521,23450000
2004-07-29,5851.6162109375,5951.278774140816,5837.378701908455,5915.685001568203,17945000
2004-07-30,5937.041015625,5972.6347867018885,5894.328490332734,5929.9222614096225,19500000
2004-08-02,5808.90234375,5944.158648322611,5808.90234375,5944.158648322611,22380000
2004-08-03,5880.09130859375,5908.566327037303,5823.141271706643,5837.37878092842,14365000
2004-08-04,5880.09130859375,5880.09130859375,5737.716216375984,5773.309989430425,18795000
2004-08-05,6022.4677734375,6029.586529670878,5844.498867603059,5880.092648769947,21590000
2004-08-06,5972.634765625,6065.178570098332,5894.328469532182,5908.565977912694,17920000
2004-08-09,5965.515625,5965.515625,5808.903042959428,5808.903042959428,25340000
2004-08-10,6036.70263671875,6058.058896046764,5929.9213400786775,5937.040093188016,18820000
2004-08-11,6058.05859375,6129.246121291128,6058.05859375,6093.652357520564,18415000
2004-08-12,6136.36572265625,6136.36572265625,6001.109401623224,6022.465662838965,28485000
2004-08-13,6236.02978515625,6264.5048070062785,6065.179654056079,6136.36720868115,24825000
2004-08-16,6122.126953125,6236.026989462209,6072.295687227471,6207.551980377907,18070000
2004-08-17,6058.05859375,6207.552401586368,6058.05859375,6193.314896078143,14355000
2004-08-18,6122.126953125,6150.601962209303,6015.345669058866,6115.008200853924,20750000
2004-08-19,6285.859375,6292.978128539071,6179.078071913929,6186.196825453001,27970000
2004-08-20,6179.07958984375,6257.385898009973,6171.960834555912,6257.385898009973,16310000
2004-08-23,6236.02978515625,6257.386051543772,6136.36720868115,6221.792274231236,21770000
2004-08-24,6335.6923828125,6364.167404757724,6186.19851760007,6250.267316976826,20250000
2004-08-25,6421.1171875,6449.59220828714,6307.217104351442,6349.929635532151,22865000
2004-08-26,6492.3046875,6535.017218338816,6456.710911800987,6478.067177220395,24855000
2004-08-27,6527.89892578125,6549.255192714013,6463.830124982961,6492.305147559978,20145000
2004-08-30,6520.7783203125,6584.847102935658,6485.184552188523,6527.897073937295,12080000
2004-08-31,6421.1171875,6463.829718680709,6357.048390728936,6421.1171875,23415000
2004-09-01,6449.58935546875,6506.53937185258,6371.283082940983,6421.114347276834,18865000
2004-09-02,6435.35595703125,6492.30600974834,6378.405904314159,6435.35595703125,17605000
2004-09-03,6214.67333984375,6378.404710767468,6214.67333984375,6349.929689737256,32385000
2004-09-06,6171.95947265625,6214.671994958369,6100.771935486051,6193.31573380731,23680000
2004-09-07,6179.07958984375,6221.792121570781,6150.604568692396,6179.07958984375,13220000
2004-09-08,6171.95947265625,6264.503270977509,6171.95947265625,6179.07822637327,17265000
2004-09-09,6250.26611328125,6264.503621511959,6136.3660474355775,6171.95981801235,32100000
2004-09-10,6513.662109375,6542.137134989754,6236.030609631147,6292.980660860655,43785000
2004-09-13,6762.8173828125,6762.8173828125,6577.729749177632,6599.086014597039,39665000
2004-09-14,6883.83544921875,6947.9042383014485,6848.241677506141,6933.666729616404,40560000
2004-09-15,6805.52978515625,6905.192355231759,6791.292275145463,6798.411030150856,24865000
2004-09-16,6834.0029296875,6919.427966308594,6677.390362548828,6705.865374755859,29380000
2004-09-17,6684.51220703125,6862.4811156316555,6670.274694343218,6834.006090255591,34445000
2004-09-20,6677.39013671875,6784.171428883762,6648.915125474747,6670.271383907749,23480000
2004-09-21,6748.580078125,6755.6988334816715,6677.3925245582805,6734.342567411656,17715000
2004-09-22,6584.84814453125,6819.767051309122,6584.84814453125,6762.817013302365,19635000
2004-09-23,6549.251953125,6549.251953125,6470.945679772419,6520.776944633152,23755000
2004-09-24,6535.0185546875,6570.612337665101,6463.8309887322985,6492.306015114379,17320000
2004-09-27,6535.0185546875,6535.0185546875,6535.0185546875,6535.0185546875,0
2004-09-28,6535.0185546875,6535.0185546875,6535.0185546875,6535.0185546875,0
2004-09-29,6535.0185546875,6535.0185546875,6535.0185546875,6535.0185546875,0
2004-09-30,6520.7783203125,6535.015827562091,6449.590784064547,6449.590784064547,26600000
2004-10-01,6563.4912109375,6599.084981061889,6492.30367068872,6520.778686788231,26530000
2004-10-04,6976.380859375,6976.380859375001,6705.868132174745,6705.868132174745,31830000
2004-10-05,6947.904296875,7019.091840900359,6890.954261654713,7019.091840900359,23165000
2004-10-06,7040.44970703125,7132.993535333986,6905.193342588789,6969.262146798375,36150000
2004-10-07,6947.904296875,7040.448104107966,6862.47924404457,6990.6168232902155,18145000
2004-10-08,6784.17333984375,6940.785945800269,6755.698320578928,6876.71715245442,41800000
2004-10-11,6641.79541015625,6727.220431508742,6627.557906597502,6698.745424391245,38415000
2004-10-12,6349.9296875,6606.204876681614,6349.9296875,6606.204876681614,53085000
2004-10-13,6392.642578125,6421.11760074471,6357.048799850361,6364.167555505289,36390000
2004-10-14,6321.45556640625,6378.405616554054,6221.792978647593,6378.405616554054,50850000
2004-10-15,6221.7900390625,6357.046344259511,6214.671286157394,6278.740062303346,64695000
2004-10-18,6157.7216796875,6207.552953395954,6093.652899205203,6150.6029263005785,37125000
2004-10-19,6243.14794921875,6314.335497100378,6207.554175277936,6264.504213583238,26410000
2004-10-20,6100.7705078125,6250.264300886085,6086.533003710254,6136.364268068116,24915000
2004-10-21,6107.89208984375,6207.554664736305,6086.535823795345,6100.773334494282,29165000
2004-10-22,6228.9111328125,6285.861177455357,6179.079843750001,6193.317354910715,23290000
2004-10-25,6093.65380859375,6164.841353086668,6043.822527448708,6164.841353086668,31530000
2004-10-26,6122.126953125,6171.958219022529,6107.889448582849,6115.008200853924,13740000
2004-10-27,6107.89208984375,6193.317154037369,6043.823291698535,6171.960887988964,26595000
2004-10-28,6257.38525390625,6300.097781236668,6179.078953800484,6278.74151757146,22675000
2004-10-29,6257.38525390625,6264.50400846132,6157.722690135275,6236.028990241041,26760000
2004-11-01,6257.38525390625,6278.74151757146,6164.841444690344,6228.910235685971,11390000
2004-11-02,6264.5029296875,6307.215449662642,6207.5529030539765,6207.5529030539765,16450000
2004-11-03,6478.0654296875,6478.0654296875,6278.740339543269,6292.977845982143,25215000
2004-11-04,6378.404296875,6499.42312840053,6378.404296875,6492.30437360491,30080000
2004-11-05,6442.47314453125,6463.8294090987565,6399.760615396236,6435.3543896754145,32055000
2004-11-08,6264.5029296875,6527.896802867542,6264.5029296875,6527.896802867542,21140000
2004-11-09,6136.36572265625,6228.909521257795,6122.128215179089,6186.196998826313,26775000
2004-11-10,6250.26611328125,6250.26611328125,6150.603555666286,6150.603555666286,18300000
2004-11-11,6221.7900390625,6307.2150739237695,6200.433780347183,6250.265050682923,30540000
2004-11-12,6385.5234375,6421.117213628763,6314.335885242475,6392.642192725753,22700000
2004-11-15,6499.42236328125,6549.2536409843915,6442.472331620515,6449.591085578108,19030000
2004-11-16,6485.1865234375,6549.255325535127,6478.067767648875,6535.017813957876,24750000
2004-11-17,6570.6103515625,6584.84786044996,6485.185298237744,6492.304052681473,21975000
2004-11-18,6599.08349609375,6684.508525169397,6549.252229132956,6620.4397533626625,29425000
2004-11-19,6463.82861328125,6634.678708786481,6399.759827466788,6549.253661033866,22255000
2004-11-22,6264.5029296875,6342.809216308593,6214.671656383167,6292.977943004261,34575000
2004-11-23,6278.7412109375,6342.809998804209,6236.028685693027,6335.691244596796,23210000
2004-11-24,6257.38525390625,6292.979026681599,6179.078953800484,6236.028990241041,23150000
2004-11-25,6278.7412109375,6328.572490389384,6236.028685693027,6264.503702522676,22185000
2004-11-26,6164.84130859375,6349.928922939521,6143.485045400007,6243.147606970807,26750000
2004-11-29,6065.17822265625,6136.365760480854,6029.584453743948,6107.890745351013,31270000
2004-11-30,6186.197265625,6193.3160196705985,6058.059692804229,6079.415954941024,30700000
2004-12-01,6107.89208984375,6129.248355892155,6043.823291698535,6100.773334494282,21670000
2004-12-02,6100.7705078125,6236.026796783839,6079.414251659131,6207.551788579347,25995000
2004-12-03,6065.17822265625,6179.078283175616,6022.465699961488,6164.840775610695,34600000
2004-12-06,5951.27734375,6050.9398829994025,5951.27734375,6050.9398829994025,19665000
2004-12-07,5851.6162109375,5958.397528655338,5844.497456422978,5901.447492539158,26775000
2004-12-08,5972.634765625,5972.634765625,5737.7158773465435,5773.309648297825,27215000
2004-12-09,5880.09130859375,5986.872627757075,5837.37878092842,5937.041345480857,40085000
2004-12-10,5780.4287109375,5865.853765778941,5759.0724472271395,5851.616256638701,25880000
2004-12-13,5723.478515625,5744.834778743004,5680.765989388992,5695.003498134328,24525000
2004-12-14,5872.97216796875,5887.209676254734,5723.478330965909,5723.478330965909,27680000
2004-12-15,6100.7705078125,6100.7705078125,5951.276714738915,5951.276714738915,33480000
2004-12-16,6264.5029296875,6321.452956321023,6150.602876420454,6171.959136408025,43090000
2004-12-17,6321.45556640625,6328.574322674725,6200.436709842166,6278.743028795397,22510000
2004-12-20,6335.6923828125,6349.929893785113,6221.7922950316015,6221.7922950316015,17350000
2004-12-21,6349.9296875,6364.16719801009,6264.504624439462,6349.9296875,14980000
2004-12-22,6300.0986328125,6399.761210054731,6292.979877295198,6385.523699020127,15735000
2004-12-23,6186.197265625,6349.928608673763,6150.603495397008,6335.691100582566,15875000
2004-12-24,6164.84130859375,6193.316326185407,6122.128782206264,6186.197571787493,15915000
2004-12-27,6228.9111328125,6228.911132812501,6143.486065848215,6164.842332589286,11770000
2004-12-28,6207.55419921875,6236.0292184812215,6143.485405878189,6207.55419921875,13635000
2004-12-29,6328.572265625,6328.572265625,6171.959678624156,6179.07843257874,17105000
2004-12-30,6413.998046875,6421.116801644006,6307.216725339899,6307.216725339899,17265000
2004-12-31,6413.998046875,6413.998046875,6413.998046875,6413.998046875,0
2005-01-03,6421.1171875,6449.59220828714,6349.929635532151,6442.473453090355,10925000
2005-01-04,6364.1669921875,6421.117032386046,6349.9294821378635,6406.8795223364095,14015000
2005-01-05,6307.2197265625,6307.2197265625,6214.675870529416,6264.507177624154,23365000
2005-01-06,6193.31591796875,6342.809750471444,6193.31591796875,6250.265949398347,17150000
2005-01-07,6271.623046875,6285.860556629541,6200.435498102299,6278.7418017522705,13615000
2005-01-10,6236.02978515625,6292.979828856307,6228.911029693743,6292.979828856307,12505000
2005-01-11,6292.97900390625,6292.97900390625,6171.960176908054,6236.028967671805,27855000
2005-01-12,6292.97900390625,6321.454022023473,6264.503985789028,6314.335267494167,14720000
2005-01-13,6321.45556640625,6364.168104017103,6278.743028795397,6292.980541332348,23695000
2005-01-14,6712.9853515625,6748.579123309915,6257.385073195586,6264.503827545069,71900000
